CO2_Level_ppm,Appliance_Usage,Temperature_C,Occupancy_Level,Wind_Speed_kmh,Time_of_Day,Event_Type,Weather_Condition,Energy_Consumption_kWh
0.2016896700999687,0.8055736905509959,0.8213534803539828,3,-0.7689020773714733,0.026145904544961074,2,2,235.67
1.1371472172867243,0.01884382901873676,0.9244624993086352,0,0.6562065385789189,0.45918744857087895,6,7,339.0
-0.7462129885792931,0.38194991895670255,0.8464582849690288,2,-1.3826864812708994,-1.4173259088747652,4,8,154.81
-0.9484460503325273,-1.0704744407951605,0.09421074668247702,2,-0.8958919540403202,0.6035346299128516,2,1,67.83
-0.13640252544646417,-1.009956759138833,-0.8741174313264335,1,-0.8817819677437816,-0.9842843648488473,1,4,221.59
-1.501216419124701,0.07936151067506439,0.6734144531581773,2,0.9242962782131507,1.3252705366227147,4,1,184.09
-0.9515573282056541,-1.6151335757021092,0.05296713910061594,4,-1.4320714333087843,-0.26254845813898414,2,6,128.44
0.2400620972018649,1.5923035520832551,-0.6777619952301824,1,0.670316524875457,-1.2729787275327924,4,4,355.95
0.24835883819686888,-0.22322689760657377,0.022482733496631737,1,-0.7265721184818578,-1.7060202715587103,4,5,271.43
-0.3085599010928074,-1.5546158940457817,-0.04027927804098277,3,-0.02812779680320027,1.4696177179646872,2,6,214.56
0.9909171572497701,-1.0704744407951605,1.0446069213949263,1,0.34578684005507093,1.61396489930666,4,6,255.57
-0.6051683916642172,-1.4335805307331264,0.6796906543119388,2,0.9666262371027665,0.7478818112548242,3,6,127.75
0.7119392412927448,-0.9494390774825053,-1.0650932664337462,1,-0.7900670568162812,1.4696177179646872,3,1,262.83
-0.5502024825723124,0.6845383272383407,0.8715630895840747,3,-0.8182870294093582,-0.11820127679701155,4,2,227.25
1.4399782636043872,-1.5546158940457817,0.43312560898559577,0,1.2206059904404603,0.8922289925967968,1,8,300.55
-1.4286199354184117,0.07936151067506439,-0.5952747800664603,2,-1.3474115155295532,0.7478818112548242,1,5,168.62
-0.2691503813665354,1.1686797804889617,-0.7100396011638127,3,-0.40204243366147147,-1.1286315461908198,7,0,234.81
1.9108183150708913,-1.2520274857641436,-0.9888822524237859,0,-1.3050815566399376,0.17049308588693368,1,8,257.38
0.9598043785185034,-1.3730628490767987,0.14173055541809926,4,0.38811679894468637,1.4696177179646872,5,6,247.59
-1.0075603299219347,1.4712681887705998,0.4447814111282952,2,-0.7477370979266654,-1.7060202715587103,4,4,195.02
1.2709321658311714,-1.796686620671092,-0.4527153538595929,0,0.0424221346794924,0.6035346299128516,3,4,224.76
-0.22351830589401098,-0.16270921595024612,0.950463904088504,3,9.217578987669779e-05,-1.7060202715587103,6,5,226.46
-1.0314134602825722,0.5635029639256854,0.29594578376766667,2,-0.16922765976858561,1.3252705366227147,4,0,168.88
-1.7687863162135955,-1.3730628490767987,-0.8023894181405882,2,-1.0581567964505132,1.4696177179646872,1,6,95.65
-0.6995438204823928,-0.46529762423188425,0.9943973121648344,2,1.2558809561818065,-1.1286315461908198,4,0,169.63
-1.190088631812033,0.7450560088946683,0.04489773761720837,3,-1.7213261523878243,-1.4173259088747652,1,6,187.89
-0.3873789405453496,0.139879192331392,0.9639129065608499,3,1.0301211754371897,-0.4068956394809568,4,0,222.16
0.09590622241366108,-0.344262260919229,0.1587659585497376,3,-0.5643072760716646,0.8922289925967968,5,0,251.63
-0.020248151516400956,-0.16270921595024612,0.5729952346979935,1,-0.387932447364933,0.8922289925967968,1,8,265.22
-0.19447971241149575,-1.0704744407951605,-0.7118328014934588,3,0.5574366345031487,-0.8399371835068746,4,2,184.88
-0.7337678770867865,1.2291974621452895,-0.10931749073235907,4,1.5663006547056542,-0.6955900021649021,2,7,208.26
1.2698950732067957,-0.344262260919229,0.10407334849553068,1,1.347595867109307,-0.6955900021649021,1,8,249.77
0.6621587953227172,-0.1021915342939185,-0.15235429864386593,1,1.6721255519296931,-0.8399371835068746,4,0,299.65
-0.17062658205085718,-1.5546158940457817,0.9854313105166036,3,1.5804106410021923,-0.26254845813898414,3,2,162.82
-0.5419057415773079,-1.3125451674204711,0.07717534355083866,3,-1.340356522381284,1.3252705366227147,2,5,178.54
0.2877683579231397,1.1081620988326342,1.016812316285411,1,-0.7124621321853192,-0.26254845813898414,7,7,2749.5654987001926
1.1578890697742357,0.7450560088946683,0.579271435851755,0,-1.2556966046020526,0.3148402672289063,4,6,355.68
0.07827564779927726,1.5317858704269276,-0.9001188361063023,1,0.7126464837650728,0.6035346299128516,4,6,298.3
-0.4661979799978918,1.3502328254579445,0.17490476151655276,3,-0.599582241813011,-0.8399371835068746,4,6,257.91
-0.2919664191027982,-0.16270921595024612,0.4438848109634723,4,0.3951717920929558,1.180923355280742,7,6,239.69
-0.5408686489529326,1.289715143801617,-0.9099814379193563,3,0.4657217235756484,-1.5616730902167377,3,6,194.07
2.0466774488640898,-0.22322689760657377,-0.811355419788819,0,-0.09162273513762358,-1.4173259088747652,4,6,312.57
0.19339292910496467,0.8660913722073236,0.03682833613380079,3,-0.2891625432891631,1.4696177179646872,1,6,298.36
0.9245432292897345,0.5029852822693578,0.884115491891597,0,1.425200791740269,-1.1286315461908198,6,6,342.54
0.8156485037303007,-1.009956759138833,6.772937605510488e-05,1,-0.35971247477185575,1.0365761739387693,1,6,287.91
-1.1537903899588884,0.139879192331392,-0.6418979886372596,2,-1.2768615840468605,1.4696177179646872,4,4,107.22
0.5428931435195278,1.4107505071142723,-0.29312052452108717,1,-1.2345316251572451,-0.4068956394809568,6,4,307.67
-0.9899297553075497,0.6845383272383407,0.5882374374999858,2,0.5221616687618024,-0.6955900021649021,7,6,208.88
0.7990550217402915,-1.1915098041078158,0.737073064860615,1,-0.47259236514416414,-0.6955900021649021,4,6,272.48
-0.9142219937281343,-0.7073683508571948,0.7083818595862769,2,0.3598968263516094,-0.8399371835068746,4,9,151.45
-0.5232380743385476,-1.4335805307331264,-0.6221727850111523,3,-1.7213261523878243,0.45918744857087895,4,6,113.98
0.38629215723881793,-0.344262260919229,-0.015174473425937156,1,-0.2609425706960861,0.026145904544961074,2,7,199.77
-0.07313987535955475,-1.2520274857641436,-0.016967673755583248,3,0.2117419702379547,-0.5512428208229294,2,4,156.58
2.0000082807671897,-0.40477994257555666,1.046400121724572,0,0.12708205245872356,0.7478818112548242,6,4,323.75
-1.4338053985402894,0.2609145556440473,-1.087508270554323,4,0.592711600244495,1.3252705366227147,4,7,72.06
0.08553529616990548,0.9266090538636512,-0.9799162507755551,3,0.035367141531223036,0.17049308588693368,1,0,217.38
0.4412580663307233,-1.1915098041078158,1.067021925515503,1,-0.021072803654930902,-0.9842843648488473,5,2,211.76
1.7345125689270462,-0.5258153058882119,-0.9386726431936944,0,0.7408664563581497,0.45918744857087895,6,6,270.81
-0.5771668908060772,-0.16270921595024612,-0.08869568694142853,3,0.3951717920929558,1.180923355280742,3,6,176.55
0.06997890680427207,-0.22322689760657377,-0.08510928628213603,1,-1.6719412003499394,0.3148402672289063,3,7,278.17
-0.3448581429459514,-0.22322689760657377,0.9298421002975739,3,0.08475209356910811,0.026145904544961074,4,2,257.13
1.6048759908801011,0.07936151067506439,0.3147743872289508,0,-1.3474115155295532,0.7478818112548242,3,4,341.86
1.164111625520488,0.8660913722073236,0.11214274997893826,4,0.3105118743137246,-1.4173259088747652,1,4,375.53
0.03679194282425485,-0.344262260919229,-0.894739235117364,4,0.6068215865410338,-0.6955900021649021,3,0,185.53
0.3427342670150451,1.4107505071142723,0.8285262816725673,1,0.35284183320334006,1.61396489930666,2,4,312.72
2.120311025194755,-1.2520274857641436,-0.12635289386399712,4,0.15530202505180077,-1.7060202715587103,4,6,289.53
-1.339429969722114,-0.7678860325135224,-0.1586304997976274,2,-1.3826864812708994,0.8922289925967968,4,0,135.2
-0.5678330571866969,1.1686797804889617,-0.5369957693529611,3,-0.8323970157058967,-0.26254845813898414,6,6,245.75
-1.291723709000838,-0.16270921595024612,0.5846510368406936,2,-0.47964735829243327,1.180923355280742,4,8,205.13
-0.5315348153335522,1.1081620988326342,-0.8786004321505488,3,-0.6983521458887806,1.0365761739387693,1,0,216.68
0.3302891555225379,0.8660913722073236,0.26366817783403607,1,1.7356204902641166,-1.2729787275327924,3,7,285.97
0.49000141967637395,-1.494098212389454,-0.30477632666378723,1,-1.6225562483120548,0.17049308588693368,3,6,198.48
-1.0355618307800747,0.8055736905509959,0.43043580849112645,4,-0.6771871664439728,0.3148402672289063,6,4,217.78
-0.5616105014404438,-1.3730628490767987,-0.26353271908192616,2,-1.5872812825707083,1.0365761739387693,3,7,48.06
1.2844143699480532,-1.4335805307331264,0.26815117865815147,0,0.8043613946925731,1.61396489930666,4,4,254.9
0.4547402704476051,1.773856597052238,-0.16938970177550428,4,0.7408664563581497,1.0365761739387693,4,5,304.67
1.367381779898098,0.07936151067506439,-1.0337122606649392,0,-1.022881830709167,0.3148402672289063,1,0,312.36
-0.08558498685206195,-0.041673852637590866,1.0024667136482417,3,1.5521906684091153,1.4696177179646872,1,6,181.78
-0.5999829285423395,1.3502328254579445,-0.9700536489625015,1,0.8466913535821887,0.45918744857087895,1,6,275.24
0.9203948587922314,-1.7361689390147645,1.021295317109526,1,-1.0299368238574362,-0.8399371835068746,1,7,254.4
0.5594866255095369,-1.1915098041078158,-0.016967673755583248,1,0.6350415591341108,0.45918744857087895,4,4,255.14
-0.17788623042148657,-0.7678860325135224,0.8401820838152673,3,1.1994410109956521,-1.5616730902167377,4,6,170.22
1.108108623804208,-0.7678860325135224,0.5927204383241008,4,-1.0581567964505132,0.8922289925967968,2,6,290.41
-0.15195891481209756,0.7450560088946683,1.0535729230431565,3,-0.19744763236166257,-0.8399371835068746,4,0,265.79
0.4319242327113435,1.6528212337395827,0.02786233448557001,1,0.4163367715377636,0.7478818112548242,4,2,319.59
0.8374274488421866,-0.1021915342939185,0.02158613333180853,1,0.14824703190353142,1.4696177179646872,4,7,291.86
-0.016099781018898952,1.6528212337395827,-0.4231275484204319,1,0.5362716550583411,1.61396489930666,5,4,292.31
1.6048759908801011,0.3214322373003749,-0.47244055748570024,0,1.0724511343268055,-0.6955900021649021,4,4,365.52
1.415088040619374,0.8660913722073236,0.6474130483783084,0,1.4040358122954608,-0.4068956394809568,3,6,401.32
0.8177226889790512,-0.1021915342939185,0.5452006295884789,1,1.1641660452543057,-0.26254845813898414,4,6,346.69
0.3707357678731845,1.4712681887705998,-0.6230693851759752,1,0.9525162508062277,-0.6955900021649021,4,1,321.79
1.060402363082932,1.7133389153959104,-0.4482323530354775,1,1.60863061359527,-0.11820127679701155,4,7,367.48
2.050825819361592,-1.7361689390147645,0.4627134144247568,1,0.27523690857237826,0.17049308588693368,4,0,233.63
-0.3282646609559428,-0.28374457926290136,-1.1395110801140609,3,-1.5590613099776311,0.7478818112548242,6,4,189.18
-1.1081583144863638,0.5029852822693578,0.39636500222784976,3,0.8960763056200738,-1.7060202715587103,4,0,217.52
0.3790325088681897,0.8055736905509959,-0.9727434494569708,1,1.1147810932164213,-0.5512428208229294,4,0,276.2
1.0334379548491683,0.38194991895670255,-0.4240241485852548,0,-0.9734968786712821,1.180923355280742,4,2,314.14
0.31265858090815407,0.07936151067506439,1.0679185256803259,3,-1.5590613099776311,0.17049308588693368,7,6,262.09
1.103960253306706,-1.1309921224514883,-0.6894177973728821,1,1.4745857437781533,-1.7060202715587103,1,6,268.46
0.24109918982623949,0.8660913722073236,-0.8732208311616106,3,-0.19744763236166257,1.4696177179646872,3,6,233.54
-0.5118300554704168,-0.22322689760657377,0.5774782355221092,3,-0.30327252958570156,0.17049308588693368,7,6,198.85
-0.4931623882316566,-0.16270921595024612,0.8025248768926984,4,1.6015756204470004,0.17049308588693368,7,0,228.59
2.150386711301646,0.2609145556440473,0.6384470467300777,0,-1.5167313510880156,0.6035346299128516,6,6,339.11
-1.4815116592615656,-1.3125451674204711,-1.0928878715432615,2,-0.599582241813011,-1.5616730902167377,2,1,63.57
-1.0594149611407127,-0.6468506692008672,-0.8086656192943497,2,1.0301211754371897,-0.8399371835068746,7,0,152.13
-0.7285824139649086,0.07936151067506439,-0.31912192930095634,2,0.24701693597930105,-0.8399371835068746,2,8,167.56
-1.96168554434745,-1.009956759138833,0.5335448274457788,2,1.516915702667769,-1.2729787275327924,1,7,92.53
1.817479978877091,-1.796686620671092,-0.4168513472666704,0,1.4110908054437301,-0.9842843648488473,1,7,243.25
-0.7005809131067686,0.20039687398771966,-0.8230112219315188,2,0.40928177838949426,0.3148402672289063,3,4,125.11
-0.7068034688530223,-0.5258153058882119,0.9881211110110729,3,1.5733556478539235,1.61396489930666,4,9,125.96
1.548872989163821,0.8055736905509959,-0.3522961353994095,1,-1.0722667827470518,-0.11820127679701155,1,2,350.47
-0.8903688633674963,-1.6756512573584368,-0.9063950372600638,4,0.23996194283103192,-0.9842843648488473,6,0,120.28
0.42881295483821613,0.9266090538636512,-0.9386726431936944,1,0.08475209356910811,-0.4068956394809568,1,4,352.52
0.4765192155594921,1.4107505071142723,-0.468854156826408,4,-0.3385474953270479,-0.6955900021649021,3,6,285.4
0.13635283476430887,1.5317858704269276,-0.09138548743589751,1,-1.657831214053401,-0.8399371835068746,4,4,309.05
0.06583053630677006,0.5635029639256854,-0.9243270405565254,3,0.049477127827761765,0.45918744857087895,5,0,224.44
-0.7431017107061668,-0.344262260919229,0.7083818595862769,3,-0.9241119266333971,-0.11820127679701155,1,2,161.03
1.0935893270629504,0.139879192331392,-0.06717728298567478,0,0.34578684005507093,1.61396489930666,4,6,301.13
0.4754821229351163,-0.46529762423188425,-1.0686796670930387,1,-0.761847084223204,-0.8399371835068746,7,7,210.22
-0.006765947399519146,-1.6756512573584368,-0.9969516539071935,3,0.2117419702379547,-1.2729787275327924,2,4,116.66
0.8903191726853403,-0.5258153058882119,0.7433492660143765,0,0.12708205245872356,0.8922289925967968,4,6,284.84
0.4174049359700847,1.1081620988326342,0.315670987393774,1,0.7831964152477654,-0.11820127679701155,7,7,354.96
1.207669515744262,-0.041673852637590866,-0.949431845171571,0,0.19763198394141623,0.026145904544961074,4,4,257.88
0.1384270200130593,-0.5863329875445396,-0.09497188809519001,3,-0.8535619951507044,-0.5512428208229294,4,2,235.6
0.6808264625614779,0.9266090538636512,0.05834674008955422,4,-0.4443723925510869,0.45918744857087895,1,0,286.26
1.3756785208931033,-1.1309921224514883,-0.9682604486328554,0,-0.6912971527405114,0.7478818112548242,2,5,228.73
-1.00859742254631,0.9266090538636512,0.97556870870355,3,-0.7054071390370499,-1.1286315461908198,7,2,196.33
1.3611592241518444,0.5635029639256854,-0.6472775896261982,1,1.439310778036807,1.180923355280742,4,4,308.16
-0.8229578427830848,-1.6151335757021092,0.8608038876061975,3,-1.3191915429364762,1.180923355280742,3,6,173.15
-0.35626616181408277,0.38194991895670255,-0.8409432252279799,3,0.23996194283103192,0.8922289925967968,7,7,227.35
-0.3158195494634356,0.4424676006130302,0.5398210285995403,2,0.3034568811654552,1.4696177179646872,3,0,172.58
-0.22040702802088477,-1.7361689390147645,-0.26980892023568764,3,0.8537463467304581,-0.8399371835068746,3,0,250.85
1.3476770200349626,-1.5546158940457817,-0.3137423283120177,0,-0.006962817358392419,0.8922289925967968,5,6,260.11
-0.53672027845543,0.6845383272383407,-1.0364020611594085,3,-1.2839165771951297,1.61396489930666,4,4,229.59
-0.5979087432935885,-0.344262260919229,0.4142970055243113,3,0.8678563330269968,1.0365761739387693,3,2,178.39
0.8955046358072182,-1.796686620671092,-0.9090848377545331,1,-1.3333015292330146,0.3148402672289063,7,7,193.21
0.3914776203606957,0.6240206455820131,-0.24380751545581886,1,0.09180708671737722,0.45918744857087895,1,2,303.44
0.8343161709690604,0.5029852822693578,0.21525176893359063,0,-0.2327225981030089,-1.1286315461908198,4,2,334.01
-1.3415041549708648,0.139879192331392,0.9908109115055422,2,-0.36676746792012516,0.8922289925967968,1,6,215.19
0.1487979462568149,0.8055736905509959,0.49857742101767927,1,-0.49375734458897197,0.3148402672289063,5,2,290.21
1.2429306649730307,0.139879192331392,0.8312160821670366,0,-0.16217266662031624,-1.1286315461908198,2,6,366.84
0.9069126546753495,1.4712681887705998,-1.1081300743452536,0,-1.7213261523878243,1.61396489930666,2,4,385.96
1.0075106392397795,-0.9494390774825053,0.9423945026050968,1,1.4816407369264228,-0.4068956394809568,2,6,286.74
-1.2492029114014398,-0.46529762423188425,0.18118096267031425,2,-1.0299368238574362,-0.26254845813898414,4,6,146.22
0.5968219599870573,0.8055736905509959,-1.044471462642816,1,1.2347159767369984,-1.1286315461908198,1,2,312.26
-0.3915273110428516,-1.2520274857641436,0.7738336716183603,3,-1.4038514607157073,-1.5616730902167377,2,0,175.33
-0.616576410532348,-1.3125451674204711,-1.0059176555554243,3,-1.7283811455360938,1.180923355280742,5,6,147.11
-0.6041312990398414,-1.1915098041078158,-0.6410013884724367,3,1.0160111891406511,-1.5616730902167377,2,7,167.35
0.3427342670150451,-1.5546158940457817,0.13545435426433777,3,-1.6366662346085932,0.17049308588693368,7,6,159.72
1.7521431435414312,-0.82840371416985,-0.8875664337987796,0,-1.6789961934982087,-0.5512428208229294,4,4,259.38
1.2574499617142885,-1.3730628490767987,-0.24201431512617244,0,-0.09867772828589294,0.026145904544961074,6,2,253.42
0.9639527490160054,0.6240206455820131,0.4501610121172338,1,1.0160111891406511,0.7478818112548242,2,4,342.43
-1.0117087004194367,-1.0704744407951605,-0.564790374462476,3,-0.15511767347204714,0.7478818112548242,6,1,159.69
2.0871240612147366,0.6240206455820131,-1.0713694675875078,0,-0.006962817358392419,-1.7060202715587103,7,4,354.69
0.03679194282425485,-0.1021915342939185,0.8975644943639435,3,-0.006962817358392419,1.180923355280742,4,0,281.47
0.8550580234565716,0.8660913722073236,0.8348024828263287,1,-0.8394520088541659,1.180923355280742,6,1,295.03
0.04301449857050845,0.01884382901873676,-0.7996996176461192,1,0.056532120976030886,0.6035346299128516,3,0,261.53
-0.7617693779449265,0.9871267355199789,-0.8839800331394871,3,-1.051101803302244,-1.7060202715587103,4,1,231.11
-1.6744108873954193,0.6845383272383407,-0.9861924519293166,2,-1.5449513236810928,0.6035346299128516,2,2,164.8
0.19235583648058888,0.9266090538636512,-0.7387308064381508,1,0.4516117372791099,-0.4068956394809568,4,1,292.53
0.8612805792028252,-0.8889213958261777,-0.4204377479259626,4,-0.8182870294093582,1.4696177179646872,3,6,288.37
0.18198491023683327,1.773856597052238,-0.03669287738169058,1,0.8608013398787274,1.180923355280742,4,7,338.03
1.3321206306693292,0.6240206455820131,-1.0794388690709154,0,0.486886703020456,0.7478818112548242,4,4,317.19
1.7469576804195532,-0.5258153058882119,-1.1179926761583072,0,-0.45848237884762566,0.45918744857087895,1,4,243.63
0.3033247472887731,-0.6468506692008672,0.7227274622234455,1,1.1077261000681518,1.61396489930666,1,0,272.95
-0.13640252544646417,0.38194991895670255,-1.1583396835753452,3,-1.6789961934982087,-0.8399371835068746,2,2,214.16
-0.556425038318566,-1.3730628490767987,-0.03400307688722128,3,1.0936161137716132,-0.6955900021649021,4,8,156.07
0.5615608107582886,-1.009956759138833,-0.26353271908192616,1,1.5239706958160384,-1.4173259088747652,3,2,275.33
-0.6497633745123664,0.6240206455820131,-0.8624616291837337,3,0.5221616687618024,0.026145904544961074,6,0,205.42
0.3074731177862763,-1.2520274857641436,1.0410205207356336,1,-0.6983521458887806,-1.7060202715587103,2,5,241.83
-0.5429428342016837,1.289715143801617,-1.1278552779713609,2,1.6932905313745008,0.7478818112548242,2,4,198.83
-1.4358795837890406,0.5029852822693578,-0.27967152204874135,2,-0.5008123377372411,-1.7060202715587103,2,6,120.17
-1.4026926198090228,0.6240206455820131,0.009930331189108771,4,0.16941201134833925,-0.6955900021649021,1,0,168.87
-1.4649181772715563,1.7133389153959104,-1.14220088060853,2,-0.7900670568162812,-0.8399371835068746,2,0,190.78
1.3341948159180808,1.289715143801617,0.2269075710762904,0,0.9313512713614202,0.45918744857087895,6,6,381.26
0.11768516752554807,-0.7678860325135224,-0.11469709172129734,3,-1.2133666457124372,0.026145904544961074,7,7,221.66
0.6569733322008393,-0.1021915342939185,-0.04565887902992136,1,-0.7406821047783962,-0.4068956394809568,7,5,295.69
-1.3871362304433894,1.7133389153959104,-0.34960633490494053,2,-0.5713622692199338,-0.5512428208229294,4,6,210.52
0.771053520882151,-0.22322689760657377,-0.9664672483032093,1,-1.6155012551637853,1.61396489930666,2,0,232.54
-0.8188094722855823,0.01884382901873676,0.04041473679309297,3,0.6068215865410338,0.026145904544961074,7,6,190.99
0.040940313321756856,-1.3125451674204711,0.9710857078794349,1,-1.3191915429364762,0.7478818112548242,4,6,208.42
-1.0656375168869656,0.2609145556440473,-1.169098885553222,2,-1.2415866183055142,1.61396489930666,3,5,123.8
0.17783653973933128,0.5029852822693578,0.41160720502984205,1,1.1571110521060364,0.45918744857087895,3,0,292.3
-0.4703463504953944,1.773856597052238,-0.0331064767223984,3,-0.282107550140894,-0.6955900021649021,4,0,294.58
0.19650420697809087,-0.22322689760657377,-1.0543340644558696,3,-0.4514273856993563,0.6035346299128516,4,0,208.5
0.9587672858941276,0.2609145556440473,-0.03579627721686769,1,-0.8888369608920508,0.7478818112548242,3,6,251.24
-1.3840249525702626,1.289715143801617,0.9477741035940348,2,1.4675307506298845,-1.2729787275327924,2,7,236.91
-0.4444190348860054,-0.6468506692008672,-0.9431556440178095,3,-1.495566371643208,-0.11820127679701155,4,2,144.61
-0.5045704070997881,-0.041673852637590866,-0.3872635418275091,3,0.4304467578343021,1.0365761739387693,7,2,209.55
0.9515076375234982,-1.3125451674204711,-0.7127294016582817,1,-0.05634776939627724,0.17049308588693368,1,0,230.24
0.4609628261938587,-0.041673852637590866,0.14621355624221466,1,-1.3050815566399376,1.4696177179646872,4,6,291.84
-1.4835858445103165,1.6528212337395827,-0.2787749218839181,2,0.0424221346794924,0.6035346299128516,6,4,203.27
-0.7358420623355375,-0.22322689760657377,-1.1430974807733532,3,0.9877912165475741,0.17049308588693368,2,4,182.6
2.2831345672217185,-1.6151335757021092,0.6294810450818469,0,-0.021072803654930902,0.7478818112548242,3,7,273.98
-0.5502024825723124,0.01884382901873676,0.14800675657186074,1,-1.2415866183055142,-1.2729787275327924,3,0,251.72
-0.3697483659309652,-0.5863329875445396,-1.045368062807639,3,0.38811679894468637,0.17049308588693368,7,1,165.97
-0.3946385889159784,0.6240206455820131,-0.9117746382490024,3,-1.4250164401605152,-0.9842843648488473,1,4,238.77
0.9110610251728516,-0.22322689760657377,0.6097558414557395,0,0.7479214495064191,1.61396489930666,3,8,294.89
-0.6943583573605151,-1.3730628490767987,-0.316432128806487,2,0.17646700449660838,-0.4068956394809568,4,4,137.51
0.21309768896810008,0.38194991895670255,-0.4132649466073779,1,0.09180708671737722,0.7478818112548242,3,9,256.81
-0.3334501240778206,-0.041673852637590866,-1.0077108558850705,1,-0.9946618581160898,0.8922289925967968,5,6,245.41
0.4225903990919625,1.4712681887705998,-1.0633000661041,1,-1.2063116525641677,0.026145904544961074,6,2,284.99
-1.5603306987141077,0.38194991895670255,0.8715630895840747,2,-0.521977317182049,-1.4173259088747652,5,7,124.67
-1.9482033402305676,0.01884382901873676,-0.3002933258396719,2,-1.262751597750322,0.17049308588693368,3,2,192.78
