PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,PCA_Component_5,PCA_Component_6,PCA_Component_7,PCA_Component_8,PCA_Component_9,PCA_Component_10,Energy_Consumption_kWh
-2.0399861363282947,0.31783557160195386,0.41572014646189537,2.801601608373162,4.37928399225901,-1.8386678350720318,-1.6906749500236664,-0.056613905471034565,-1.3819247879532293,1.227832335428981,229.41
-2.3173315056520467,-3.798522678240482,-2.813711072937905,-0.6423660241231557,0.798348711638304,2.976905406561152,-1.210703425982762,-1.4797852048326368,-0.9759190166803108,0.5857847605407738,221.94
-2.128940975219025,-1.7028155822887958,0.09885660949477204,-0.08598268687427524,-0.14566193302050567,-2.8658492955934336,0.8483853541887374,0.17986702028403256,-1.144741142032716,-0.23935206479589663,279.54
0.42273847101647455,2.104203929729037,0.16004641787742813,0.7222210127582476,-1.4724445194641413,0.3446445066480537,-1.4664446778295939,-1.9031386866674658,0.7723016263155411,-0.5683242142899343,259.97
3.395851849838529,1.6405401848426076,-2.7019397233923,-1.0241084613426512,0.42775344604727644,-1.4499845599593453,-0.3928973196312231,0.6525955944670826,-2.4912435041265315,-0.655440006997342,384.93
2.9362996932351626,-2.4404164286569268,3.171728183190716,-0.7798993459852583,-1.0175639444021463,-1.619760079334659,-0.6649729382811473,0.4203232393554899,0.5143388676735828,-0.9472255141512688,166.5
-3.2568297401376736,-3.61393871063064,3.2635522711920437,-1.3517000456785235,-1.9846070278675372,-0.37595394365817647,-0.8515818916171881,0.09164186990483147,-0.5419881563791469,-0.10848482730306233,1144.020044680055
-1.71908223875251,0.2466568857638185,-0.4374680619004483,-2.57781971232123,-1.3935153498364472,0.2755654582451357,-0.9819145379318144,0.1825762247957763,0.7743308622788867,-0.20689485351537215,207.26
-3.4647200282419712,3.4007311454309255,-2.8513859270311714,-0.4760360306982274,4.880702347479523,-3.904679392869922,-0.8433188876346245,2.786146572773323,-0.8744087396859596,1.4730007903490967,890.56
-0.6416027255314405,2.136333793341918,-2.1142315410928703,3.4248438617817887,-2.4178461215237856,1.026424238964408,0.22094068194141592,1.9143627374073544,-1.0328290057506107,-0.47261797863604404,209.31
-1.6015554763396214,2.237866038097473,-2.5136381327733535,-1.9068495915053911,-0.254434283805081,0.8479358285334511,2.083575026999847,-0.46169975449866524,-0.8363154050423848,0.4477459776942485,208.61
-0.5878663369583053,2.0252712163666544,3.533813797959522,-2.1029518029921084,-1.616415246349257,-0.21441466771946338,0.03672642365618817,-0.18951573207796257,-0.05172361634624748,0.2214281792543368,270.04
2.0787230910599366,-0.21564240716873861,1.9506277304539328,2.0851486569950537,-0.8614600249080672,0.2843866550128846,-1.5514658888161725,-2.045107877064178,-0.35064312868178354,-0.9297526946067519,155.78
-4.052989092166784,-2.4556457796167366,-2.9210370407614064,-1.560523858337846,-1.2674445202739957,0.27733895373469086,-1.001271734544677,0.02550680795078919,0.051372776884873066,-1.1675791303375544,215.48
-1.5980918151871264,2.2553017864936082,-0.06042416741219814,1.816435629725318,-0.7703211154230626,0.5480689678608004,-1.5832441650566893,-1.7158683825509966,-0.15104072507002567,-0.9911243340228649,131.95
2.1513610805215464,-0.24370375374041098,2.218098185711195,-0.23099053441297057,-1.4996581669330915,0.5433351843954519,-0.5424877801915002,0.09747453613024015,0.11306178451374474,-0.8737272968894508,181.68
4.6949019890318535,-4.574329270227225,-1.5637102974693073,-2.253784500056879,-1.581319971238949,-1.5512490952744413,-0.23845638750657328,2.1200606681191156,-0.9441164161432221,-0.9751106362046268,301.01
-2.3535335749958506,-2.7822922353044417,-0.9850554935994631,1.6393561395070617,1.2334394480198734,-0.8152490066567313,2.0604963776102143,-0.042593025452658695,-1.2736795722936296,1.6378632201166001,343.79
-3.4970032958015556,3.4754084553154545,-0.7135786723136355,0.5413287445618322,1.0185659809619776,2.206448441480097,-0.6865408892368593,0.43110704012978296,-0.2825067539353231,0.95883951699416,202.38
0.3045141658198238,1.0360977784704177,0.20896269964385095,0.027075826724974217,0.24135664880189467,-2.0113623265219926,-1.4372091955917163,-1.1320362296779107,1.5234278177855327,1.2761783460475153,298.03
-3.510748572647995,2.452298434413093,-2.5681125148018955,-2.097587137053926,0.04583236081633599,1.1325009441565725,2.2770773070892334,-0.3229008138959834,1.2240104805289922,1.7613922491360747,137.35
-0.6876259222610548,1.984204028651468,0.043689411129288036,0.7508573275645243,2.6784984904509974,0.2132535943899756,2.2614048351132277,0.20028452429640498,0.25594184701156136,0.7156760199578687,210.74
-3.4609173847613786,3.511735558693055,-1.744711781817907,0.09049779337332797,-2.536205569247656,0.6995444031830769,1.9516649083895694,1.2552748062311783,-0.7237706419104751,0.05380937088811451,186.44
4.522828491307207,-4.584003756565254,2.969661672343162,0.32161323536978603,0.4354177559145499,-2.7134274117421713,0.9657859966687696,-0.0614639485627862,-2.555258975387497,-1.8452850163645806,262.86
2.741230386519728,-4.244923955092325,-2.696573429968232,-1.6086517251439354,-1.0790607786948359,0.9510339380767536,-0.9123614573497342,0.3270655037658101,-1.2362827975994113,-0.18724001798507603,181.75
-0.13324571131831497,-2.0018133677938796,2.237896221260404,-0.11748974178267968,2.1166523585799064,1.4589797750831142,-0.30088851766798963,-1.3444983180302477,0.7281280262346723,1.1096179539069315,159.52
2.801821597732676,-3.4197845932979294,0.2334606900656917,-1.333030286622249,-1.3686641357646767,0.33205682400544423,0.21437142533889952,-0.943051627689282,1.3490514556214201,-0.9827884416832183,177.97
1.7979038446805244,-2.113970569672043,-2.0199107146725224,3.6257184891367893,-1.6694233935520906,0.13333163849361118,-1.3263912924556278,-2.0587595299335226,-0.8227911784956282,0.3532236346427461,235.67
-2.482979078884528,3.32020670566692,2.124335067797489,1.1930886084386856,-0.5287720494114759,-2.2652634148651254,-0.39268554135301836,2.4290839101024173,0.8430417474240679,-0.11412963309850513,339.0
-2.3803975074001267,4.209624873881806,0.3119332706799991,0.8002992583122004,1.3764225889888713,1.8586595012085436,-0.5354259104776105,0.747207431516422,1.7141007525153251,1.4346297453552357,154.81
-0.11857117603158596,-2.933938910291519,-1.8042329971852378,-0.6712772387000938,-2.6294981162976727,-0.20797213485082455,-0.5290548580750287,-0.20552240493874135,1.116365445502914,-0.4817427222265386,67.83
-0.7549336507216169,0.06396608356505507,-2.743788712797452,-2.200164659051196,2.07768732446397,0.45502790005417393,-0.8896793785682933,1.2658313298015802,-1.2970960057285288,-1.282596921996199,221.59
-1.1433591141872994,-2.8089669827715573,0.28467665982820645,-1.2718798551058108,-1.0668003648842466,0.5286568984377775,-1.2299785702057604,0.28857139963871625,0.06688960197416688,-0.112681911278226,184.09
-0.5499141619168304,2.027655829693784,-1.6407426504512128,-0.8689592655809522,-0.6465155831037559,2.307924471623968,0.6880570804505983,-0.02611026158562052,0.4216701528498298,1.8762348573130385,128.44
-2.9558290581824007,0.2999459314287627,-0.08685159175649781,1.9899584399190533,1.937254191410144,0.4396756816691252,0.1615836320563424,-0.11451653477980245,0.6446686497049751,-1.0608718516711875,355.95
-1.7483405791576034,1.1390930058472692,0.3125950892922944,-0.9655388020934976,2.1167153656917237,0.49137523944060324,0.5908304671800702,2.240987582398568,0.38737874876859624,-1.207256013536933,271.43
3.412683701449085,1.5995560260821735,-1.8903457882100725,1.6144512881997737,-1.4246814577877664,0.5278580825711561,-0.4095761049358486,0.219814727233539,1.5022791286677197,0.8768914014720802,214.56
0.3576991206521747,1.9866167340644365,0.2705158799598859,-1.2772332069735193,0.23124472409893826,-2.0288107334968775,2.819307572228238,-0.275099556093537,-0.2168105476403784,1.8114257697308889,255.57
3.483833748223689,1.622064144817907,-0.5842959620632624,-1.4328672311131323,-1.8082675305992053,-0.3747865506069745,-0.4826505459089263,0.6850209081832844,-0.14267639134793142,2.002272096069551,127.75
1.8300324884565988,-3.2771938714815545,-0.884352300511325,-1.1745967349158837,-0.12984173423191542,-1.6111914548575017,0.08289468194489724,0.3392068618830245,-0.15167476224573653,-0.2842483673396726,262.83
-0.11997161616059149,-1.9337025343719798,0.27341168368373925,-0.15307444670649728,-0.32122706797205425,0.8984720425773076,-1.6137593764472085,-1.7072842325764226,-1.2630532197290192,0.3811165548267008,227.25
-3.22187804546928,4.511799157194126,-2.9246083573772514,-0.13943860227250893,0.42323720512342,-2.96256123119535,-1.3987737395166107,-0.7758682177495657,2.369853273533453,1.7389295354456429,300.55
-1.6195887345663502,1.2854186284141615,-2.6432578626717,-0.8203565012214511,-1.5732472479365542,0.10339096006692938,-1.4369304509460612,-1.5020054369013187,-0.6426132683635093,0.7874465942721709,168.62
-1.4175431197459458,-3.93622111990988,3.2295121997085747,-0.06199817254967899,1.1719857375494884,1.9014784600320305,-0.7646729395693345,0.3506751864080324,-1.3121567315824436,-0.5958241111527013,234.81
3.6288127970878143,3.4788497443560997,-2.9892908331112826,1.8586032545682776,-0.24060190778833426,-2.694873089535042,-0.13160279734307267,1.2546056889524184,-0.2889672136655188,1.7722938408767235,257.38
3.4091757851631668,1.6885212252318356,1.1666097573356522,-0.21190746220731338,-0.7051132553431562,-0.025948058901681392,-0.25083104097929554,-1.7405159732802273,-0.7013638578361102,0.019355459698810085,247.59
-1.0174702125827673,-0.004651188041098209,-0.009385194306427813,3.8590486831289383,1.2845204790544935,2.339117540208184,-0.4214133857741569,0.3697144081683973,1.0656564548164507,0.9970502689425086,195.02
3.204663419257031,-0.32429369928612095,-0.9753197254140722,-0.7853022675165013,-0.058926969975517884,-3.3503048833928886,-0.58097670853141,-1.6499506404017592,0.740373039382015,-0.9259986814812545,224.76
-2.792608895618595,1.2400968778140502,2.18138351720165,1.0397767429356914,1.1219088965206074,2.4190407710511135,-0.1099347482795372,2.2940939173436687,0.1956950297467753,-0.0014248386882337316,226.46
-1.3716091211605446,-3.7961431346779757,0.06008826368754283,0.6626189919311045,-0.9921179888921816,0.1212578606658885,-0.5286571552383426,-1.9698317085340395,0.42473900773685486,0.16985107365223828,168.88
2.542776470379212,1.7249557351277005,-2.593589812215061,-2.718139826442264,-1.8422338514378236,0.9263340797254338,-0.06589564772085632,2.0967938828622366,-1.0062040700053203,-1.7445231130184604,95.65
-4.393936089040799,-3.4786701567525644,0.2001218041333992,-1.4754759620419833,1.64083550193833,1.3821261043542663,1.9695349268923188,0.18954463511613218,-2.0001881370951144,0.5808692963512977,169.63
0.18108462959151517,1.8619022894737398,-2.8582472547203355,3.1383146499698182,0.7219964974445031,2.997601434188957,3.9243911801983535,0.8908831224287658,-0.0595624039995739,0.35352267666800286,187.89
-3.475316452154786,-3.51225256887488,-0.05724493522674923,3.4457445267360094,-0.30387250017305445,1.170834257220054,-0.07616316496414233,-1.8450207854939147,0.23607436741311585,1.3677139744669404,222.16
4.67244807043334,-4.623024943561787,1.3749330323536153,-1.0713053519733395,-1.4802034192946172,-0.11499601232345591,-0.7658777169317142,0.18882809310097037,0.21112967112144818,0.8485464599084811,251.63
-1.3218606350090458,4.254850796687566,-2.9485588065185655,1.5216588346984032,-1.3190101380232933,-0.8602235533285356,-0.46933287923470846,0.3247903825148961,0.8703041044406805,0.010947536123203566,265.22
2.727251685590873,-2.379743213349019,-0.1437945641704812,3.2412921920771116,0.08917129819849781,1.290166357997691,3.708314732715682,-1.129165566561713,-0.01831004071728356,-0.6289220358389066,184.88
0.5142179912363316,3.0537819219284703,-1.6727900655289445,0.6186688355478989,0.0641110253003365,2.1916908298045747,-1.5208654075980532,-1.5443287468880795,0.29700728141350846,-0.02692432334699202,208.26
3.5913990352980774,3.6111907341367013,-2.888860934211145,1.8088176657941797,1.090582867731201,-0.6369001442392193,-0.37255292745750457,0.7052104777514897,0.7776526586103577,0.9374521574671028,249.77
-4.303243813860202,-3.449812640746528,0.034966511180122506,-0.11266952658506879,1.3660916178189124,-1.0387474876171043,-1.410552762427523,-1.2494177985807757,0.8730573560721989,0.7697876876640125,299.65
2.8702290934802104,-2.4098467112582833,-0.7696303378543341,0.842967597210714,-0.8191195617888986,1.116530561564408,0.08498279258865771,2.0445702212673758,1.5424008735104036,1.8228719995682228,162.82
3.362399578830857,0.5290428478785731,-1.6968857969445037,-1.3814241143003387,-1.8290898599637342,0.868786778565682,0.13045942888265527,1.838091248413011,1.3661342872693216,0.17046815424854303,178.54
3.450058876394741,2.657871360329332,3.4041848227360694,-0.6164606747769075,1.2517132280289136,-0.7745981099477657,-1.573235713819336,-1.1141604762294057,-1.0091004405604238,-0.6276847334629009,2749.5654987001926
2.3244695335072088,1.6915776079488207,0.5394338935531771,-2.323994224744517,-0.7515586204636344,-2.9554633757349658,3.5459485161906223,1.355660694540803,-1.8360997909680774,0.9888486508184042,355.68
-0.6716112429620349,2.1831698945718863,-0.17657607958283972,3.863954370467234,-0.8879900899299576,-1.1224350128967007,-1.3826222868087945,-1.7501094776416561,0.6706607634755173,-1.7591554676531815,298.3
5.377832468233498,1.3908572997598707,0.4483656431571763,-1.114853455661776,0.11268762139719354,1.065958333596501,-1.2699247081769542,-1.6386503088365068,-0.5856880942463532,-0.33853429608120567,257.91
2.32467441892744,1.662163313321673,3.4284520179706437,-1.1845506086544697,-1.1205711314983398,0.888912819950719,3.2061034750461954,0.4831452289226382,0.26599666536624716,0.1358043164817936,239.69
1.3909754738380604,1.8375198327687636,-0.6230971183003642,-1.3387788042609114,1.6017207023114,2.202667516016989,0.05242887004275487,0.31649309106664913,-2.2589445244281006,-1.7348299628074773,194.07
-0.5580396060578265,1.9588297849686098,0.20544715238491795,-1.6971189725020053,3.353761198612382,-1.4780354255279355,-0.7562981961182674,1.321862435712387,0.24200364376201627,0.42862716512230303,312.57
-0.49592176074167416,2.1684136058522245,-2.631942424800949,-1.4051083095573529,-0.51936404720778,-0.010804657707363052,-1.725264486379481,-1.3183444359881853,0.07774937688779088,0.8669350376590063,298.36
-3.7002701085284646,2.509485824607631,2.1330281418048127,1.1167391291875002,2.6136545191905003,-0.8174155306773441,0.05641409042624912,0.6898445852112011,0.3785312762654304,-0.4781449621974486,342.54
-0.654803824339993,2.2026083072690232,-3.170941863920168,3.4105805738753543,-0.6046268938654473,-1.061627345512832,0.53810508665353,0.0035158338998192984,0.9704989368508257,-1.2158537848897497,287.91
-1.744859621996531,0.18877717804752336,0.37129110782790953,-1.3846639197271988,-1.3345674989404528,0.276386438152074,-0.9067036049869207,0.44662145094043393,1.47320863132468,-0.2950502003428205,107.22
3.087275576873939,-0.5398770595397284,2.41901345515375,-0.7731048352453507,0.5780070652316786,-0.8043354239960234,-0.555480059015381,1.2095180749419128,-1.2226045371503675,1.7115003141129284,307.67
5.397972836341468,1.2916604062743922,3.4265061475995386,-1.8924061927029334,-0.0326741735294198,0.8045294030640677,-0.5368423191211298,0.17289368930690874,-0.749641224520117,0.18048691686688823,208.88
-0.5835547693091718,2.107132686554822,0.22915757326373187,-1.0101551222141407,1.5647626070725553,-1.0705115759433828,-0.28694161752297664,-1.1852441653528072,0.870313328813821,0.883831876344175,272.48
-3.1179054866425386,5.406163061874188,0.3167308696269089,-1.2780612438518302,0.44815778990771793,1.0700390506868944,-0.8098177890983305,0.5703784170140088,0.4771701178384887,0.31148522904058734,151.45
0.527596612081072,1.9556019368582875,0.4597981380135039,-2.3655947338978978,-1.9210319925591244,0.12587845685319565,-0.7382194239520935,-0.016092797614455756,1.0230121003758668,-0.6566519592924583,113.98
-0.41376988704871964,3.063060120981569,-1.6811607815199725,-0.31920510975246996,-0.9207306339913105,-1.3691428634193885,-0.6594657425684144,0.8195266373290894,0.1955072155237991,1.5644849491757207,199.77
-1.7544458274904797,0.2886896761859097,-1.7324755384789312,-1.5525582927713106,0.1778773672239647,1.2106693973323168,-0.6721825232491451,0.5443454331473355,-0.5528412279539922,-0.7705568794597436,156.58
-2.9462659999837184,0.42448166420410605,2.1449478488821,0.7992715760827385,-0.1314447969067311,-3.468402808641218,2.9108935537959018,-0.10083272736198984,0.7932887551644148,0.36469214007891537,323.75
0.650668120652675,3.0265412401605136,0.5166596362984759,-2.5304319034879197,-2.0440922750619137,1.6519122316869879,-0.8331707682823654,-0.05072154738034501,0.8753616104226513,-2.1624591678748035,72.06
2.727225818228888,-4.355975185021991,-2.81390241549984,-1.4143365407526403,-1.6527627142008048,0.17821381252565183,-0.7819969379500439,-0.022969592732076383,-0.989002102954335,-0.47148736498614197,217.38
-1.118984701031347,-1.8759978612303496,1.2380030551504904,-1.0387611835577328,1.8870032895017528,-0.10317764486920233,0.44112121661440584,0.7990281219880125,0.8537512643059231,0.0624829246135834,211.76
3.3973912537606292,1.5768546237238823,2.0818678301336506,0.38925722423083053,-0.6218532769306417,-3.286241711360008,-0.5883084975904967,0.5446300444633775,0.9382051052604157,-0.9887884020184653,270.81
-2.5650941265385105,2.3357944431741755,-0.8574312037984728,0.28923525953471785,-2.001663665644412,1.0133853252908136,1.058672663675328,1.4025359077737396,0.8183941887226672,-0.5472707438607203,176.55
-2.4492801948489307,3.348345228500066,-0.816478512214883,0.6020109626900476,-1.1887064715407978,-1.1167973731845735,-0.5555661790138249,0.23378708939689785,0.49537254012221266,-0.19744839152368768,278.17
1.9921561685542883,-2.1802128184228877,0.5234596092823498,-2.3796243850701737,-1.6708345637710935,0.014117885035461297,-0.808394605518696,0.05486859875461314,0.050122432743418925,0.8229623936931415,257.13
0.08205598363886857,0.015220012462392685,-1.015059290427792,1.7402928333561118,-0.9028448347088163,-2.860979385175491,0.5434044036406962,0.3007755128770213,-0.7402610207191046,0.38856945205892873,341.86
2.0640784556929255,-0.26692101119966205,-2.758765298784236,0.5132132506717451,1.100469144856079,2.114406602701963,1.1216359677855747,1.8855166423529766,-1.3807811574792994,-0.254972805828234,375.53
-4.253567106690757,-3.467506884108807,-0.6632041641932758,-1.735389191864849,0.433637197507573,1.3674347594585663,-0.36258700064435256,-1.520069320451217,0.8810224557327567,1.0210608870731561,185.53
-0.7733459344354228,0.20553536763849323,-1.5266630817010132,-2.192681714117564,-0.7140899213120034,-1.090091828326781,-0.8256788401205838,2.160195511269167,-0.008359616943710306,-0.9332299902192681,312.72
0.24102525166964472,1.909042334389139,0.10965745927352177,1.802926776845315,1.5643874955434978,1.4198654767628283,3.005410516607872,1.5622678326621133,0.4835446894363251,-0.744403086343814,289.53
4.545595585181289,-4.656299264917293,0.03055601551045406,1.6847618941446831,-1.0892467748568686,0.5092025103656372,1.2161219070691898,-0.872468283641566,0.4724966143831375,0.38797792808692433,135.2
-2.6550966361106143,2.2833494378120083,2.447910231206027,-1.4032011776229871,-0.0987431607647841,0.9843969330720379,1.8920793134994498,-0.4669562293989184,-1.2867342218891062,-0.31376039404518896,245.75
2.6470120805579427,3.673133187925062,0.3859172822687027,-1.3373641867462407,-0.7685410013033713,0.38673741775840154,1.0681658132769787,0.04645274823413337,-1.1116768166772533,0.9356375907805372,205.13
-3.2653367705264578,-3.605565322988966,-2.88672896255404,-0.662554434496123,-1.4323863340169702,0.8796984223913638,-0.8825525103121781,-0.1458446482279796,-0.42208617447961416,-0.4755365102476914,216.68
0.4695002334583096,3.00688862139045,-0.5798336530627468,-1.3405160238630758,2.967707832651899,-0.25069407726787474,1.4386732916752556,-1.6114618436310302,0.9105341118532906,1.3229836143681288,285.97
2.3559732605431183,1.5620001270293828,-0.6898594399445472,-0.4216318892407065,-1.2961532497316877,-1.5824394821692258,3.018869318663755,1.839771069630459,-0.682726236633406,2.203830801624159,198.48
-2.7984807333941992,0.3107677810341172,2.4324950801944505,-1.4052825032548906,-2.4726038558837593,1.1225214158716812,-0.824011873542125,-0.11844867152747618,-1.431036092959795,1.6515463855300878,217.78
2.5513540145727696,2.7498325962734134,-0.8472938528426841,0.6309615912348172,-1.2500823954463423,0.2863581669608466,-0.5356063872953518,-0.06780031993177638,1.4752512724295752,-1.647940380944749,48.06
3.1327182753594096,-0.3128797537132906,0.04917402447503916,0.00383078594387376,0.01694619582707016,-2.659323097310743,0.3864991283831478,0.4188377523752834,0.4159088926595916,-0.3842185110071741,254.9
-2.629866419122207,1.430783389271662,0.1889506223846511,-1.185287468135182,-0.5065483844103285,0.5439036258211443,-1.9466758100961823,-1.9574539460427514,-0.8062671485978525,-0.8228788790953833,304.67
2.6021415567040327,-4.446543128803801,-3.054246648721522,1.898133062300365,-1.0459413469776142,-2.28276674430998,0.13536716219370382,2.5514603631450186,-0.47120720265873256,0.13576698056924527,312.36
-2.6429429825706197,2.530743876203675,-2.981800756636708,1.0674642669875811,-1.1801245682422161,0.3220951820948901,2.809651649279251,-1.3331168201163188,-0.32938536696353576,-1.0394259127215824,181.78
2.484103927124597,1.76267185357952,-2.6685130711596523,-1.5547513667505828,-1.0728266168700626,-0.7691816802348364,-0.5431272119627153,0.3739102022027462,0.17253600466714147,-0.4906905587659106,275.24
-0.4817762053279879,3.1186879698781214,-3.0309760790181777,1.778719659165103,1.4268405015743397,-0.5986216543298233,-1.0062936689475768,-0.7554320602942834,0.17861881049005005,1.173626505009825,254.4
-3.791998408879236,0.4362544690081953,0.06705312110654083,0.7534563256093376,-1.2578964669580186,-1.3290120768518978,-0.1322247625585795,2.3281568419252765,0.7748146005434613,0.4673593325348312,255.14
-0.7245236037121532,2.05077840760931,0.061041493238222166,3.6071059827741494,0.7071945975001341,2.612030059618144,0.44973603981191523,2.3049882535588124,1.2943102720719695,0.7391518130964455,170.22
-3.475583011602858,2.5394857776623345,-1.699137674907118,-1.505591920650704,-0.948828498741923,-5.6608389957579774e-05,-1.4173588284272916,-1.0819921279559646,-1.4061748416205258,1.1913629271816653,290.41
1.621594511681657,-4.169260976338111,0.4035831881252685,-2.287438482185635,0.39782492391597946,0.9298475362686947,0.9069680719017219,-0.707317805093379,-0.5802542725738964,-0.4686359639254971,265.79
-1.1515368610433123,-1.7949546122524789,-0.04208549591346955,1.8812881372548866,-1.8359913652475308,-1.562803845980558,-0.7744393037685406,-0.12411912712617468,-0.13846144312020797,-1.3489166117137374,319.59
3.389003863295999,2.5584925028613696,0.03191961496145623,0.9064980826185938,-0.6115986283994906,-1.5872910807809242,3.741144945429214,0.8365059444256796,0.711447531026163,-1.1209965189966025,291.86
2.143679136470621,-0.22289102868108968,1.2957469171340712,-0.01799747550307229,-0.6617817256566682,-1.0744879886706948,-0.9463932312249643,0.5694065308571793,0.8335264113883569,-1.0640966629437962,292.31
-1.9098771070690317,0.24641053017232695,-0.09706487316476187,1.9174212454736135,1.074906576769659,-1.7305994987928435,-0.4627833230529683,0.8309007895681532,-0.976641674575837,-0.4907753802869408,365.52
3.292354127372631,1.683456889106961,-1.058558411741251,2.3843592277730505,1.6073567447986057,-1.8722966583590182,-1.3293151002193235,-0.959108684791415,0.5201382111761039,-0.35481150578161924,401.32
2.4239302414446167,1.7631493922329806,0.22036618909050842,-0.752089913272175,1.5820067715430932,-1.1971081562250452,-1.587447219099565,-1.1340884867305205,0.5101385045455021,0.6377503006659258,346.69
-4.229237185783804,-2.4839352347100574,0.1713433554400674,-0.14944642920651496,1.224253059121975,-0.28481069553120286,-1.170645638762229,0.8447222079512787,-1.853736887675491,-0.5709869338461775,321.79
5.460768759038917,2.3914810845810317,0.3735565656810378,-1.079508802926164,1.2821894730986036,-1.135900246726957,1.1234138207336333,0.19415603920090285,-1.079726567927946,-1.0090428185067082,367.48
2.6765836770093463,-4.309774986075688,0.1930317026973989,-0.8366430358517651,0.19058658336469697,-2.4558875782992855,-0.06908918779508033,0.5308198835340133,1.6107201680899437,-0.04201178607900183,233.63
-1.791982670989674,0.24154479066482626,2.1889972005885614,-0.274752897036314,-1.5244418188844144,0.021045596508387332,-1.349831162182054,-1.5059388299829788,-0.4234925751119197,-1.1926001606362668,189.18
-4.3999070654075965,-3.4414927462386933,0.11589246289292277,1.4854714776607802,1.3765946154598554,2.4253936521275774,-1.1197866039518847,-1.235170970636522,0.10637877818699429,0.8252219255436122,217.52
2.5564758661007554,-4.321729266056581,-0.11805966970868376,1.9692372401724314,0.6412484772181376,-0.6680119345704272,-0.9929271389913138,-1.2564748601722293,-1.0877841566877857,-0.6916087645586301,276.2
-2.083792492669228,-1.7481760714311125,0.01043667721850694,0.2354202311355218,0.8074044260430921,-2.4089283257277705,-1.8052032428564981,-0.5327649655247398,-1.2939830566255663,-0.24771885987718065,314.14
3.3525975480203165,1.5845519590838597,3.373853888779136,0.2518636005381061,-1.1741725167614976,0.12207751428706026,-0.8490608679073041,0.47487406255584175,0.14738403085413673,-0.27948639892895477,262.09
3.3970942477936656,1.5269714072438774,-2.9206542478908597,0.014436723633988624,2.78487569526625,0.030129029573719768,-0.3886763155299007,1.1833324114498418,0.42309779158806465,0.5417226392908383,268.46
-0.5941224996002736,2.076773578023041,-0.8571774232934901,-0.41535700417142163,-1.1612838136350705,0.04572291749474977,1.1084288361008663,-0.5714810222174209,0.366669476209304,-0.7355880590227433,233.54
-3.528122561235327,2.5141989059341894,3.3137746165732045,-1.2631011855706324,-1.8349141254148718,-0.1269114237563349,-1.2887065696372308,-1.5743882461546281,-0.9852401471047858,0.3731027707403852,198.85
-0.3112357394505034,-3.854502031930087,3.252215178895467,-0.9921177769786094,-1.2300695190177233,0.7386152526725203,-1.7323945150365374,-1.8100772184434804,-0.18239267661479958,-0.6313495469508787,228.59
0.39301187084309763,1.9872415670000096,2.397322634484521,-1.879011802713572,0.3550091738811122,-3.8532635787604184,0.38935859045959265,-1.2490490099077247,-0.5298799617923339,1.416516451471969,339.11
4.802799584095551,-3.6799165895410306,-1.742482700449869,-1.4279470989743055,1.377605087438614,2.1278984911290895,-0.3579746941965287,0.4451625980012067,-0.25054201847794894,-0.6478089163141362,63.57
